amfi_code,date,nav,scheme_name,fund_house,category
100016,2026-03-14,589.0131,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-15,589.0131,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-16,591.5933,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-17,592.3793,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-18,595.1795,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-19,608.9224,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-20,603.9214,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-21,603.9214,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-22,603.9214,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-23,598.2919,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-24,594.6288,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-25,595.1043,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-26,586.4179,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-27,586.8361,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-28,586.8361,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-29,586.8361,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-30,595.974,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-03-31,597.0783,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-01,595.8464,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-02,592.9127,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-03,597.938,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-04,597.938,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-05,597.938,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-06,593.9053,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-07,603.9669,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-08,614.6702,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-09,616.3815,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-10,616.6369,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-11,616.6369,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-12,616.6369,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-13,622.5885,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-14,628.9532,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-15,624.8206,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-16,622.2467,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-17,615.3496,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-18,615.3496,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-19,615.3496,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-20,617.8922,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-21,621.8563,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-22,614.8139,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-23,612.6667,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-24,605.7427,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-25,605.7427,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-26,605.7427,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-27,601.2702,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-28,604.511,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-29,600.9231,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-04-30,599.6402,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-01,591.401,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-02,591.401,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-03,591.401,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-04,592.6827,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-05,592.757,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-06,589.2624,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-07,588.5845,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-08,589.8254,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-09,589.8254,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-10,589.8254,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-11,585.904,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-12,578.6237,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-13,588.2146,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-14,585.2405,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-15,585.043,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-16,585.043,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-17,585.043,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-18,590.5865,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-19,609.5709,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-20,603.2283,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-21,605.9387,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-22,602.4801,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-23,602.4801,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-24,602.4801,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-25,599.9335,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-26,596.4426,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-27,590.8555,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-28,590.9452,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100016,2026-05-29,583.6113,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
100025,2023-05-29,28.4135,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-05-30,28.4249,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-05-31,28.4867,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-01,28.6024,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-02,28.6251,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-03,28.6251,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-04,28.6251,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-05,28.6193,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-06,28.4851,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-07,28.4951,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-08,28.5084,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-09,28.5625,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-10,28.5625,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-11,28.5625,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-12,28.5197,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-13,28.4966,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-14,28.3988,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-15,28.2434,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-16,28.1726,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-17,28.1726,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-18,28.1726,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-19,28.0694,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-20,28.1012,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-21,28.0726,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-22,28.0426,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-23,27.9811,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-24,27.9811,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-25,27.9811,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-26,27.762,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-27,27.8757,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-28,27.8135,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-29,27.7925,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-06-30,27.6987,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-01,27.6987,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-02,27.6987,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-03,27.7746,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-04,27.7926,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-05,27.7427,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-06,27.7232,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-07,27.8486,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-08,27.8486,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-09,27.8486,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-10,27.8515,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-11,27.8467,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-12,27.7886,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-13,27.6642,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-14,27.661,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-15,27.661,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-16,27.661,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-17,27.6916,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-18,27.7763,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-19,27.6273,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-20,27.557,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-21,27.5245,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-22,27.5245,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-23,27.5245,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-24,27.5321,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-25,27.5299,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-26,27.5294,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-27,27.5656,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-28,27.5108,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-29,27.5108,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-30,27.5108,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-07-31,27.5835,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-01,27.6215,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-02,27.6071,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-03,27.7266,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-04,27.8436,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-05,27.8436,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-06,27.8436,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-07,27.9171,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-08,27.7134,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-09,27.8319,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-10,27.8956,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-11,28.045,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-12,28.045,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-13,28.045,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-14,28.1407,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-15,28.2609,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-16,28.3316,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-17,28.4362,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-18,28.5876,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-19,28.5876,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-20,28.5876,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-21,28.6114,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-22,28.5064,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-23,28.4924,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-24,28.5286,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-25,28.5421,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-26,28.5421,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-27,28.5421,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-28,28.4608,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-29,28.3521,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-30,28.3073,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-08-31,28.3731,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-01,28.4944,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-02,28.4944,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-03,28.4944,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-04,28.5685,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-05,28.6529,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-06,28.6552,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-07,28.5379,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-08,28.5133,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-09,28.5133,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-10,28.5133,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-11,28.5029,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-12,28.4753,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-13,28.4874,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-14,28.5272,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-15,28.5968,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-16,28.5968,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-17,28.5968,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-18,28.5849,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-19,28.4563,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-20,28.4298,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-21,28.441,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-22,28.537,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-23,28.537,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-24,28.537,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-25,28.5043,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-26,28.5493,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-27,28.5783,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-28,28.5897,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-29,28.665,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-09-30,28.665,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-01,28.665,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-02,28.6255,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-03,28.5922,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-04,28.5995,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-05,28.5615,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-06,28.6063,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-07,28.6063,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-08,28.6063,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-09,28.5631,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-10,28.5876,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-11,28.5885,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-12,28.6122,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-13,28.5872,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-14,28.5872,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-15,28.5872,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-16,28.571,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-17,28.586,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-18,28.6088,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-19,28.6166,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-20,28.7481,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-21,28.7481,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-22,28.7481,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-23,28.6846,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-24,28.6882,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-25,28.5828,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-26,28.6178,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-27,28.5456,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-28,28.5456,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-29,28.5456,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-30,28.5338,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-10-31,28.5152,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-01,28.5435,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-02,28.5119,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-03,28.4773,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-04,28.4773,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-05,28.4773,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-06,28.5887,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-07,28.6174,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-08,28.5851,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-09,28.5752,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-10,28.7022,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-11,28.7022,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-12,28.7022,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-13,28.6933,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-14,28.6517,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-15,28.6105,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-16,28.5791,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-17,28.5445,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-18,28.5445,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-19,28.5445,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-20,28.4607,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-21,28.3883,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-22,28.3372,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-23,28.3875,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
100025,2023-11-24,28.3684,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
